醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日,URL,latitude,longitude
934060027,海天醫療社團法人海天醫院,精神科醫院,03 -9308010,宜蘭縣壯圍鄉古亭路23－9號,臺北業務組,地區醫院,"門診診療,住院診療,精神病患者居家照護,精神科日間住院治療",精神科,,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10002,2011/12/01,https://www.google.com/maps/place?q=宜蘭縣壯圍鄉古亭路23－9號,121.8079899753683,24.7788702779
935010012,梓榮醫療社團法人弘大醫院,醫院,037-361188,苗栗縣苗栗市新東街125號,北區業務組,地區醫院,"安寧居家療護(乙類),復健－物理治療業務,門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科,泌尿科,復健科,麻醉科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10005,2015/11/17,https://www.google.com/maps/place?q=苗栗縣苗栗市新東街125號,120.81839947536106,24.551639378
935010021,大千醫療社團法人南勢醫院,精神科醫院,037-369936,苗栗縣苗栗市南勢里南勢52號,北區業務組,地區醫院,"門診診療,住院診療,成人預防保健,精神病患者居家照護,精神科日間住院治療,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,精神科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10005,2017/01/01,https://www.google.com/maps/place?q=苗栗縣苗栗市南勢里南勢52號,120.78575387536004,24.519368578
935020027,李綜合醫療社團法人苑裡李綜合醫院,綜合醫院,037-862387,苗栗縣苑裡鎮和平路168號、苗栗縣苑裡鎮中華路137號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經科,復健科,急診醫學科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,24小時急診,10005,2008/01/03,https://www.google.com/maps/place?q=苗栗縣苑裡鎮和平路168號、苗栗縣苑裡鎮中華路137號,120.6519678886758,24.440152144
937030012,道周醫療社團法人道周醫院,醫院,04 -7566995,彰化縣和美鎮和光路180號、和善路118號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科,復健科,牙科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,提供24小時急診,10007,2008/05/01,https://www.google.com/maps/place?q=彰化縣和美鎮和光路180號、和善路118號,120.48887412534712,24.11105652
937050014,員榮醫療社團法人員榮醫院,醫院,04 -8326161,彰化縣員林市中正路201號、彰化縣員林市莒光路359號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,婦產科,骨科,泌尿科,神經科,復健科,整形外科,急診醫學科,牙科,口腔顎面外科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,本院提供週六、週日及國定假日上、下午門診看診服務及急診全年無休24小時服務,10007,2008/01/01,https://www.google.com/maps/place?q=彰化縣員林市中正路201號、彰化縣員林市莒光路359號,120.565447992676,23.95635561412
937050024,惠來醫療社團法人宏仁醫院,醫院,04 -8375878,彰化縣員林市惠來街89號、91號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,皮膚科,神經科,復健科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,10007,2008/12/04,https://www.google.com/maps/place?q=彰化縣員林市惠來街89號、91號,120.56772467534243,23.95496647
937050032,員郭醫療社團法人員郭醫院,綜合醫院,04 -8312889,彰化縣員林市南興里員林大道6段51號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,外科,骨科,神經外科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,無,10007,2023/01/01,https://www.google.com/maps/place?q=彰化縣員林市南興里員林大道6段51號,120.56012457534271,23.967370178
937080012,洪宗鄰醫療社團法人洪宗鄰醫院,醫院,04 -8967955,彰化縣二林鎮中正路61號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,成人預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,復健科,中醫一般科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10007,2017/02/07,https://www.google.com/maps/place?q=彰化縣二林鎮中正路61號,120.36534247534041,23.89859597
938030016,佑民醫療社團法人佑民醫院,綜合醫院,049-2358151,南投縣草屯鎮太平路一段200號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,兒童牙齒預防保健,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,神經科,復健科,急診醫學科,牙科,家庭牙醫科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,星期一至星期日提供24小時急診服務，春節期間每日皆有門診及婦產科24小時值班、生產、手術,10008,2008/06/01,https://www.google.com/maps/place?q=南投縣草屯鎮太平路一段200號,120.67919077534242,23.960602178
938040012,竹山秀傳醫療社團法人竹山秀傳醫院,綜合醫院,049-2624266,南投縣竹山鎮集山路2段75號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,兒童牙齒預防保健,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,神經科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,本院提供24小時急診服務,10008,2021/12/01,https://www.google.com/maps/place?q=南投縣竹山鎮集山路2段75號,120.71165687533748,23.800083378
